,Restaurant_URL,Dish_Name
4583,/ny/new-york/361702-12-corners/menu/,tea
4584,/ny/new-york/361702-12-corners/menu/,tuna salad
4585,/ny/new-york/361702-12-corners/menu/,water
4586,/ny/new-york/361702-12-corners/menu/,wraps
4587,/ny/new-york/361897-nourish-kitchen-and-table/menu/,americano
4588,/ny/new-york/361897-nourish-kitchen-and-table/menu/,balsamic grilled chicken
4589,/ny/new-york/361897-nourish-kitchen-and-table/menu/,bebes coconut macaroon
4590,/ny/new-york/361897-nourish-kitchen-and-table/menu/,black  white
4591,/ny/new-york/361897-nourish-kitchen-and-table/menu/,black quinoa with feta
4592,/ny/new-york/361897-nourish-kitchen-and-table/menu/,brownie bites  coconut macaroons
4593,/ny/new-york/361897-nourish-kitchen-and-table/menu/,cappuccino
4594,/ny/new-york/361897-nourish-kitchen-and-table/menu/,casarecce pasta salad
4595,/ny/new-york/361897-nourish-kitchen-and-table/menu/,choose  sandwiches
4596,/ny/new-york/361897-nourish-kitchen-and-table/menu/,coldbrewed iced coffee
4597,/ny/new-york/361897-nourish-kitchen-and-table/menu/,cuminchili edamame dip
4598,/ny/new-york/361897-nourish-kitchen-and-table/menu/,daily detox
4599,/ny/new-york/361897-nourish-kitchen-and-table/menu/,daily frittata
4600,/ny/new-york/361897-nourish-kitchen-and-table/menu/,daily iced tea
4601,/ny/new-york/361897-nourish-kitchen-and-table/menu/,espresso
4602,/ny/new-york/361897-nourish-kitchen-and-table/menu/,fiji water
4603,/ny/new-york/361897-nourish-kitchen-and-table/menu/,grilled hanger steak
4604,/ny/new-york/361897-nourish-kitchen-and-table/menu/,grilled purple potato salad
4605,/ny/new-york/361897-nourish-kitchen-and-table/menu/,hardboiled country eggs
4606,/ny/new-york/361897-nourish-kitchen-and-table/menu/,haricots verts
4607,/ny/new-york/361897-nourish-kitchen-and-table/menu/,heirloom tomato and peach salad
4608,/ny/new-york/361897-nourish-kitchen-and-table/menu/,house refresher
4609,/ny/new-york/361897-nourish-kitchen-and-table/menu/,latte
4610,/ny/new-york/361897-nourish-kitchen-and-table/menu/,lemon thyme pork tenderloin
4611,/ny/new-york/361897-nourish-kitchen-and-table/menu/,lemonrose yogurt loaf
4612,/ny/new-york/361897-nourish-kitchen-and-table/menu/,local cheese plate
4613,/ny/new-york/361897-nourish-kitchen-and-table/menu/,local fish of  week
4614,/ny/new-york/361897-nourish-kitchen-and-table/menu/,mix  match
4615,/ny/new-york/361897-nourish-kitchen-and-table/menu/,morning green
4616,/ny/new-york/361897-nourish-kitchen-and-table/menu/,ricotta and fresh pea crostini
4617,/ny/new-york/361897-nourish-kitchen-and-table/menu/,ricottanectarine toast
4618,/ny/new-york/361897-nourish-kitchen-and-table/menu/,rise  shine smoothie
4619,/ny/new-york/361897-nourish-kitchen-and-table/menu/,seasonal fruit crisp
4620,/ny/new-york/361897-nourish-kitchen-and-table/menu/,seasonal whole fruit
4621,/ny/new-york/361897-nourish-kitchen-and-table/menu/,standard
4622,/ny/new-york/361897-nourish-kitchen-and-table/menu/,steak with chimichurri
4623,/ny/new-york/361897-nourish-kitchen-and-table/menu/,tea
4624,/ny/new-york/361897-nourish-kitchen-and-table/menu/,weekend reviver
4625,/ny/new-york/361897-nourish-kitchen-and-table/menu/,whole wheat scone
4626,/ny/new-york/361897-nourish-kitchen-and-table/menu/,zucchini herb fritters
4627,/ny/new-york/362949-gogo-grill/menu/,apple hot sauce
4628,/ny/new-york/362949-gogo-grill/menu/,braised collard greens
4629,/ny/new-york/362949-gogo-grill/menu/,chopped romaine salad
4630,/ny/new-york/362949-gogo-grill/menu/,dijon vinaigrette
4631,/ny/new-york/362949-gogo-grill/menu/,garibaldi
4632,/ny/new-york/362949-gogo-grill/menu/,ketchup
4633,/ny/new-york/362949-gogo-grill/menu/,metropolitan
4634,/ny/new-york/362949-gogo-grill/menu/,murphy sauce
4635,/ny/new-york/362949-gogo-grill/menu/,shallot vinaigrette
4636,/ny/new-york/362949-gogo-grill/menu/,sweet potato and beet chips
4637,/ny/new-york/362955-rex-coffee/menu/,americano
4638,/ny/new-york/362955-rex-coffee/menu/,banana bread
4639,/ny/new-york/362955-rex-coffee/menu/,biscotti
4640,/ny/new-york/362955-rex-coffee/menu/,blueberry muffin
4641,/ny/new-york/362955-rex-coffee/menu/,butter croissant
4642,/ny/new-york/362955-rex-coffee/menu/,cappuccino
4643,/ny/new-york/362955-rex-coffee/menu/,cauliflower hummus
4644,/ny/new-york/362955-rex-coffee/menu/,chai tea
4645,/ny/new-york/362955-rex-coffee/menu/,chocolate chip cookie
4646,/ny/new-york/362955-rex-coffee/menu/,chocolate croissant
4647,/ny/new-york/362955-rex-coffee/menu/,cortado
4648,/ny/new-york/362955-rex-coffee/menu/,cowboy cookie
4649,/ny/new-york/362955-rex-coffee/menu/,currant and orange scone
4650,/ny/new-york/362955-rex-coffee/menu/,daily specials
4651,/ny/new-york/362955-rex-coffee/menu/,drip coffee
4652,/ny/new-york/362955-rex-coffee/menu/,egg salad
4653,/ny/new-york/362955-rex-coffee/menu/,espresso
4654,/ny/new-york/362955-rex-coffee/menu/,flourless brownie
4655,/ny/new-york/362955-rex-coffee/menu/,hot chocolate
4656,/ny/new-york/362955-rex-coffee/menu/,iced coffee
4657,/ny/new-york/362955-rex-coffee/menu/,iced tea
4658,/ny/new-york/362955-rex-coffee/menu/,latte
4659,/ny/new-york/362955-rex-coffee/menu/,mocha
4660,/ny/new-york/362955-rex-coffee/menu/,morning glory muffin
4661,/ny/new-york/362955-rex-coffee/menu/,pour over coffee
4662,/ny/new-york/362955-rex-coffee/menu/,rishi teas
4663,/ny/new-york/362955-rex-coffee/menu/,roast beef
4664,/ny/new-york/363962-prime-butcher-baker/menu/,babaganoush
4665,/ny/new-york/363962-prime-butcher-baker/menu/,baby lamb chops
4666,/ny/new-york/363962-prime-butcher-baker/menu/,baked fingerling potatoes
4667,/ny/new-york/363962-prime-butcher-baker/menu/,beef empanadas
4668,/ny/new-york/363962-prime-butcher-baker/menu/,beef kibbeh
4669,/ny/new-york/363962-prime-butcher-baker/menu/,beef short ribs
4670,/ny/new-york/363962-prime-butcher-baker/menu/,beef tongue sliced
4671,/ny/new-york/363962-prime-butcher-baker/menu/,beef tongue whole
4672,/ny/new-york/363962-prime-butcher-baker/menu/,beet salad
4673,/ny/new-york/363962-prime-butcher-baker/menu/,boneless sweet chili chicken
4674,/ny/new-york/363962-prime-butcher-baker/menu/,braised veal
4675,/ny/new-york/363962-prime-butcher-baker/menu/,broccoli
4676,/ny/new-york/363962-prime-butcher-baker/menu/,buffalo chicken
4677,/ny/new-york/363962-prime-butcher-baker/menu/,carrot raisin
4678,/ny/new-york/363962-prime-butcher-baker/menu/,carrot tzimmes
4679,/ny/new-york/363962-prime-butcher-baker/menu/,cherry tomato salad
4680,/ny/new-york/363962-prime-butcher-baker/menu/,chicken eggplant
4681,/ny/new-york/363962-prime-butcher-baker/menu/,chicken empanada
4682,/ny/new-york/363962-prime-butcher-baker/menu/,chicken fingers
4683,/ny/new-york/363962-prime-butcher-baker/menu/,chicken florentine
4684,/ny/new-york/363962-prime-butcher-baker/menu/,chicken marsala
4685,/ny/new-york/363962-prime-butcher-baker/menu/,chicken noodle soup
4686,/ny/new-york/363962-prime-butcher-baker/menu/,chicken pesto
4687,/ny/new-york/363962-prime-butcher-baker/menu/,chicken picatta
4688,/ny/new-york/363962-prime-butcher-baker/menu/,chicken puffs
4689,/ny/new-york/363962-prime-butcher-baker/menu/,chicken schnitzel
4690,/ny/new-york/363962-prime-butcher-baker/menu/,chicken soup
4691,/ny/new-york/363962-prime-butcher-baker/menu/,chilean sea bass oz
4692,/ny/new-york/363962-prime-butcher-baker/menu/,classic tuna salad
4693,/ny/new-york/363962-prime-butcher-baker/menu/,clear broth
4694,/ny/new-york/363962-prime-butcher-baker/menu/,cole slaw
4695,/ny/new-york/363962-prime-butcher-baker/menu/,cooked whole duck
4696,/ny/new-york/363962-prime-butcher-baker/menu/,cooked whole turkey
4697,/ny/new-york/363962-prime-butcher-baker/menu/,corn on  cob
4698,/ny/new-york/363962-prime-butcher-baker/menu/,creamy butternut squash
4699,/ny/new-york/363962-prime-butcher-baker/menu/,crispy orange beef
4700,/ny/new-york/363962-prime-butcher-baker/menu/,crown rack of lamb
4701,/ny/new-york/363962-prime-butcher-baker/menu/,cucumber salad
4702,/ny/new-york/363962-prime-butcher-baker/menu/,egg salad
4703,/ny/new-york/363962-prime-butcher-baker/menu/,fattoush salad
4704,/ny/new-york/363962-prime-butcher-baker/menu/,franks in a blanket
4705,/ny/new-york/363962-prime-butcher-baker/menu/,french roast
4706,/ny/new-york/363962-prime-butcher-baker/menu/,glazed apricot chicken breast
4707,/ny/new-york/363962-prime-butcher-baker/menu/,grilled asparagus
4708,/ny/new-york/363962-prime-butcher-baker/menu/,grilled vegetables
4709,/ny/new-york/363962-prime-butcher-baker/menu/,hearts of palm salad
4710,/ny/new-york/363962-prime-butcher-baker/menu/,herb roasted potatoes
4711,/ny/new-york/363962-prime-butcher-baker/menu/,homemade gefilte fish
4712,/ny/new-york/363962-prime-butcher-baker/menu/,honey bbq chicken
4713,/ny/new-york/363962-prime-butcher-baker/menu/,hummus
4714,/ny/new-york/363962-prime-butcher-baker/menu/,israeli salad
4715,/ny/new-york/363962-prime-butcher-baker/menu/,italian style veal chops
4716,/ny/new-york/363962-prime-butcher-baker/menu/,italian tuna salad
4717,/ny/new-york/363962-prime-butcher-baker/menu/,japanese meatballs
4718,/ny/new-york/363962-prime-butcher-baker/menu/,kentucky baked chicken
4719,/ny/new-york/363962-prime-butcher-baker/menu/,kobe beef rice
4720,/ny/new-york/363962-prime-butcher-baker/menu/,lamb head
4721,/ny/new-york/363962-prime-butcher-baker/menu/,lamb stew
4722,/ny/new-york/363962-prime-butcher-baker/menu/,lentil soup
4723,/ny/new-york/363962-prime-butcher-baker/menu/,marinara beef meatballs
4724,/ny/new-york/363962-prime-butcher-baker/menu/,matzah ball soup
4725,/ny/new-york/363962-prime-butcher-baker/menu/,mexican rice
4726,/ny/new-york/363962-prime-butcher-baker/menu/,minestrone soup
4727,/ny/new-york/363962-prime-butcher-baker/menu/,miso glaze salmon oz
4728,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan carrot salad
4729,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan chick peas
4730,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan cigars
4731,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan eggplant salad
4732,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan peppers
4733,/ny/new-york/363962-prime-butcher-baker/menu/,moroccan style salmon
4734,/ny/new-york/363962-prime-butcher-baker/menu/,mushroom  barley
4735,/ny/new-york/363962-prime-butcher-baker/menu/,mushroom kibbeh
4736,/ny/new-york/363962-prime-butcher-baker/menu/,nova lox
4737,/ny/new-york/363962-prime-butcher-baker/menu/,orange teriyaki glazed chicken
4738,/ny/new-york/363962-prime-butcher-baker/menu/,peas carrots  mushroom mixed
4739,/ny/new-york/363962-prime-butcher-baker/menu/,penne pasta
4740,/ny/new-york/363962-prime-butcher-baker/menu/,pomegranate salad
4741,/ny/new-york/363962-prime-butcher-baker/menu/,potato
4742,/ny/new-york/363962-prime-butcher-baker/menu/,potato bourekas
4743,/ny/new-york/363962-prime-butcher-baker/menu/,potato cigars
4744,/ny/new-york/363962-prime-butcher-baker/menu/,potato salad
4745,/ny/new-york/363962-prime-butcher-baker/menu/,prime boneless rib eye
4746,/ny/new-york/363962-prime-butcher-baker/menu/,prime peppered crusted fillet
4747,/ny/new-york/363962-prime-butcher-baker/menu/,red wine brisket
4748,/ny/new-york/363962-prime-butcher-baker/menu/,rice with lentils
4749,/ny/new-york/363962-prime-butcher-baker/menu/,roasted artichoke
4750,/ny/new-york/363962-prime-butcher-baker/menu/,roasted broccoli
4751,/ny/new-york/363962-prime-butcher-baker/menu/,roasted butternut squash
4752,/ny/new-york/363962-prime-butcher-baker/menu/,roasted cauliflower
4753,/ny/new-york/363962-prime-butcher-baker/menu/,roasted chilean sea bass
4754,/ny/new-york/363962-prime-butcher-baker/menu/,roasted peppers
4755,/ny/new-york/363962-prime-butcher-baker/menu/,roasted potatoes
4756,/ny/new-york/363962-prime-butcher-baker/menu/,roasted rack of lamb
4757,/ny/new-york/363962-prime-butcher-baker/menu/,roasted rack of veal
4758,/ny/new-york/363962-prime-butcher-baker/menu/,rotisserie chicken
4759,/ny/new-york/363962-prime-butcher-baker/menu/,sauteed mushrooms
4760,/ny/new-york/363962-prime-butcher-baker/menu/,sauteed okra
4761,/ny/new-york/363962-prime-butcher-baker/menu/,sauteed spinach
4762,/ny/new-york/363962-prime-butcher-baker/menu/,sesame chicken nuggets
4763,/ny/new-york/363962-prime-butcher-baker/menu/,sesame string beans
4764,/ny/new-york/363962-prime-butcher-baker/menu/,sesame tehina
4765,/ny/new-york/363962-prime-butcher-baker/menu/,shepherds pie
4766,/ny/new-york/363962-prime-butcher-baker/menu/,simply grilled chicken
4767,/ny/new-york/363962-prime-butcher-baker/menu/,spanish rice
4768,/ny/new-york/363962-prime-butcher-baker/menu/,spicy matbucha
4769,/ny/new-york/363962-prime-butcher-baker/menu/,spinach
4770,/ny/new-york/363962-prime-butcher-baker/menu/,spinach bourekas
4771,/ny/new-york/363962-prime-butcher-baker/menu/,split pea soup
4772,/ny/new-york/363962-prime-butcher-baker/menu/,standing rib roast
4773,/ny/new-york/363962-prime-butcher-baker/menu/,stuffed baby chicken
4774,/ny/new-york/363962-prime-butcher-baker/menu/,stuffed cabbage
4775,/ny/new-york/363962-prime-butcher-baker/menu/,stuffed yebra meat
4776,/ny/new-york/363962-prime-butcher-baker/menu/,sweet  sour chicken
4777,/ny/new-york/363962-prime-butcher-baker/menu/,sweet  sour meatballs
4778,/ny/new-york/363962-prime-butcher-baker/menu/,sweet noodle
4779,/ny/new-york/363962-prime-butcher-baker/menu/,sweet potato
4780,/ny/new-york/363962-prime-butcher-baker/menu/,sweet potatoes
4781,/ny/new-york/363962-prime-butcher-baker/menu/,teriyaki salmon
4782,/ny/new-york/363962-prime-butcher-baker/menu/,tomato soup
4783,/ny/new-york/363962-prime-butcher-baker/menu/,vegetable quinoa salad
4784,/ny/new-york/363962-prime-butcher-baker/menu/,vegetable soup
4785,/ny/new-york/363962-prime-butcher-baker/menu/,white rice
4786,/ny/new-york/363962-prime-butcher-baker/menu/,white rice with lamb
4787,/ny/new-york/363962-prime-butcher-baker/menu/,whole bronzino
4788,/ny/new-york/363962-prime-butcher-baker/menu/,wine braised beef cheeks
4789,/ny/new-york/363962-prime-butcher-baker/menu/,yukon mashed potatoes
4790,/ny/new-york/364180-felice/menu/,avocado
4791,/ny/new-york/364180-felice/menu/,bacon
4792,/ny/new-york/364180-felice/menu/,branzino
4793,/ny/new-york/364180-felice/menu/,cavolini
4794,/ny/new-york/364180-felice/menu/,fettuccine alla bolognese
4795,/ny/new-york/364180-felice/menu/,fusilli al ferretto
4796,/ny/new-york/364180-felice/menu/,handcut fries
4797,/ny/new-york/364180-felice/menu/,lasagna classica
4798,/ny/new-york/364180-felice/menu/,milanese
4799,/ny/new-york/364180-felice/menu/,mixed greens
4800,/ny/new-york/364180-felice/menu/,pappardelle con salsiccia
4801,/ny/new-york/364180-felice/menu/,patate arrosto
4802,/ny/new-york/364180-felice/menu/,piselli
4803,/ny/new-york/364180-felice/menu/,pomodori
4804,/ny/new-york/364180-felice/menu/,prix fixe menu
4805,/ny/new-york/364180-felice/menu/,roasted potatoes
4806,/ny/new-york/364180-felice/menu/,salmone
4807,/ny/new-york/364180-felice/menu/,sausage
4808,/ny/new-york/364180-felice/menu/,spaghetti alla carbonara
4809,/ny/new-york/364180-felice/menu/,spaghetti cacio e pepe
4810,/ny/new-york/364180-felice/menu/,tagliata di manzo
4811,/ny/new-york/365034-hibachi-heaven/menu/,broccoli
4812,/ny/new-york/365034-hibachi-heaven/menu/,cabbage
4813,/ny/new-york/365034-hibachi-heaven/menu/,carrots
4814,/ny/new-york/365034-hibachi-heaven/menu/,chikin
4815,/ny/new-york/365034-hibachi-heaven/menu/,ebi
4816,/ny/new-york/365034-hibachi-heaven/menu/,gyuniku
4817,/ny/new-york/365034-hibachi-heaven/menu/,heavenly ginger sauce
4818,/ny/new-york/365034-hibachi-heaven/menu/,ice tea
4819,/ny/new-york/365034-hibachi-heaven/menu/,mushrooms
4820,/ny/new-york/365034-hibachi-heaven/menu/,onions
4821,/ny/new-york/365034-hibachi-heaven/menu/,soda
4822,/ny/new-york/365034-hibachi-heaven/menu/,tofu
4823,/ny/new-york/365034-hibachi-heaven/menu/,water
4824,/ny/new-york/365034-hibachi-heaven/menu/,yum yum sauce
4825,/ny/new-york/365758-blu-cafe/menu/,almond croissant breakfast
4826,/ny/new-york/365758-blu-cafe/menu/,americano coffee
4827,/ny/new-york/365758-blu-cafe/menu/,bagels breakfast
4828,/ny/new-york/365758-blu-cafe/menu/,banana peanut butter and salted caramel smoothie
4829,/ny/new-york/365758-blu-cafe/menu/,black and white cookie
4830,/ny/new-york/365758-blu-cafe/menu/,blt sandwich
4831,/ny/new-york/365758-blu-cafe/menu/,cappuccino
4832,/ny/new-york/365758-blu-cafe/menu/,chocolate chip
4833,/ny/new-york/365758-blu-cafe/menu/,chocolate croissant breakfast
4834,/ny/new-york/365758-blu-cafe/menu/,coffee
4835,/ny/new-york/365758-blu-cafe/menu/,cold brew
4836,/ny/new-york/365758-blu-cafe/menu/,cortado
4837,/ny/new-york/365758-blu-cafe/menu/,croissant breakfast
4838,/ny/new-york/365758-blu-cafe/menu/,egg sandwich
4839,/ny/new-york/365758-blu-cafe/menu/,espresso
4840,/ny/new-york/365758-blu-cafe/menu/,freshly squeezed juice
4841,/ny/new-york/365758-blu-cafe/menu/,freshly squeezed orange juice
4842,/ny/new-york/365758-blu-cafe/menu/,greek yogurt parfait breakfast
4843,/ny/new-york/365758-blu-cafe/menu/,green tea latte
4844,/ny/new-york/365758-blu-cafe/menu/,grilled chicken wrap sandwich
4845,/ny/new-york/365758-blu-cafe/menu/,grilled fontina and gouda sandwich
4846,/ny/new-york/365758-blu-cafe/menu/,ham and cheese croissant breakfast
4847,/ny/new-york/365758-blu-cafe/menu/,hot chocolate
4848,/ny/new-york/365758-blu-cafe/menu/,iced coffee
4849,/ny/new-york/365758-blu-cafe/menu/,iced half and half tea
4850,/ny/new-york/365758-blu-cafe/menu/,iced pink tea lemonade
4851,/ny/new-york/365758-blu-cafe/menu/,large chocolate chips cookie
4852,/ny/new-york/365758-blu-cafe/menu/,latte
4853,/ny/new-york/365758-blu-cafe/menu/,lb packaged coffee
4854,/ny/new-york/365758-blu-cafe/menu/,loaf cake
4855,/ny/new-york/365758-blu-cafe/menu/,mini berry crumble
4856,/ny/new-york/365758-blu-cafe/menu/,mocha coffee
4857,/ny/new-york/365758-blu-cafe/menu/,muffins breakfast
4858,/ny/new-york/365758-blu-cafe/menu/,oatmeal breakfast
4859,/ny/new-york/365758-blu-cafe/menu/,oatmeal raisin cookie
4860,/ny/new-york/365758-blu-cafe/menu/,peanut butter and jelly sandwich
4861,/ny/new-york/365758-blu-cafe/menu/,pure black hot teas
4862,/ny/new-york/365758-blu-cafe/menu/,pure green hot teas
4863,/ny/new-york/365758-blu-cafe/menu/,scone
4864,/ny/new-york/365758-blu-cafe/menu/,short bread
4865,/ny/new-york/365758-blu-cafe/menu/,strawberries blueberries and banana smoothie
4866,/ny/new-york/365758-blu-cafe/menu/,tomato and mozzarella on baguette sandwich
4867,/ny/new-york/365758-blu-cafe/menu/,tuna salad on grain sandwich
4868,/ny/new-york/365758-blu-cafe/menu/,turkey and muenster cheese sandwich
4869,/ny/new-york/365758-blu-cafe/menu/,white chocolate
4870,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,  american hero
4871,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,  heart attack
4872,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, black forest ham sandwich
4873,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, honey turkey sandwich
4874,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, italian sandwich
4875,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, litter soda
4876,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, monte cristo sandwich
4877,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, philly cheese steak
4878,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, reuben sandwich
4879,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, turkey and brie cheese
4880,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, turkey club
4881,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, turkey orange wrap
4882,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, turkey ranch sandwich
4883,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/, tuscan sandwich
4884,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,a taste of thai coconut milk oz cans
4885,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,aidells smoked sausage oz
4886,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,american cheese omelet
4887,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys bowls
4888,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys burrito
4889,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys enchilada cheese oz
4890,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys lunch and dinner
4891,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys organic chili oz
4892,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys organic oz soup
4893,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys organic refried beans oz
4894,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys organic soup
4895,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,amys pizza
4896,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,annies homegrown macaroni  cheese oz
4897,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,apple each
4898,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,applegate naturals frozen
4899,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,applegate naturals roasted chicken breast oz
4900,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,apples
4901,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,argo baking powder oz
4902,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,arizona tea oz
4903,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,arm  hammer pure baking soda lb
4904,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,arnold slice breads
4905,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,avocado
4906,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,baby carrots
4907,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,back to nature granola oz
4908,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bacon and cheese omelet
4909,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bacon omelet
4910,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bag of ice
4911,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bagel with butter
4912,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bagel with cream cheese
4913,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,balsamic chicken quesadilla
4914,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,balsamic chicken sandwich
4915,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,banana each
4916,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,banana pancake
4917,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bandaid
4918,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,barbaras cereal  oz
4919,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,barilla pasta sauce
4920,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bark thins snacking chocolate  oz
4921,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bear naked granola oz
4922,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,beets
4923,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,ben  jerry pint pack of
4924,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,berry blend smoothie
4925,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,blue agave
4926,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,blue diamond almond breeze milk
4927,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,blueberries oz
4928,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,boars head cheese
4929,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,bragg organic apple cider vinegar
4930,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,breath fresheners
4931,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,broccoli and cheese omelet
4932,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,broccoli bunch
4933,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,brookside dark chocolate  oz
4934,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,brownie brittle chocolate   oz
4935,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,brownie mix
4936,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,butter
4937,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cabot cheese  bar  oz
4938,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cabot whipped cream  oz
4939,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cadbury chocolate bar
4940,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,caesar panini
4941,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cafe bustelo oz
4942,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cajun chicken panini
4943,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cajun chicken sandwich
4944,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cake icing
4945,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cake mix
4946,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,california salad
4947,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,california wrap
4948,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,campbells condensed soup oz can
4949,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,campbells soup
4950,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,campbells tomato juice oz
4951,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,campfire marshmallow oz
4952,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,carolina basmati rice
4953,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,carrots
4954,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,carrs crackers
4955,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cascadian farm granola oz
4956,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cascadian farm organic cereal
4957,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,celeryeach
4958,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,cheetos
4959,/ny/new-york/365835-yours-wholesome-foods-deli-grocery/menu/,chef salad
